,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure,TotalCharges,MonthlyCharges
614,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.7012012012012012,0.7257257257257257,0.4744744744744745
507,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0.1011011011011011,0.14936558179801426,0.7942942942942943
1291,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.23473473473473472,0.32230982097173,0.555055055055055
2275,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0,0.08028028028028027,0.5425425425425425
756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.8603603603603603,0.4712969379636046,0.05505505505505505
4739,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.2867867867867868,0.39878483926102976,0.5975975975975976
745,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1.0,0.9831630026360839,0.975975975975976
5581,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0.8883883883883884,0.9821691057484656,0.9837226607138112
764,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.8488488488488488,0.4802546403439925,0.07657657657657657
6128,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.3328328328328328,0.44377214937962606,0.586421473019411
4098,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.0,0.015015015015015015,0.11711711711711711
2139,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0.21671671671671672,0.2699115044247788,0.4563997960224375
5237,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.473973973973974,0.5057011209682966,0.36694386694386694
6752,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0.3028028028028028,0.3007775757195711,0.3203203203203203
2697,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0.9364364364364364,0.9205692154248111,0.7224289506898203
6668,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0.5885885885885886,0.7674573854429969,0.9039039039039038
6839,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.2867867867867868,0.44562665363361625,0.8818818818818819
2520,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0.5480480480480481,0.675557188051708,0.6806806806806807
3085,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0.13213213213213212,0.2193516350996666,0.9308308308308307
1919,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.05413958262059528,0.33933933933933935
5430,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0.27127127127127126,0.3638198437401889,0.5165432098765432
221,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.9364364364364364,0.5758378809284174,0.19019019019019018
6692,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0.6161161161161162,0.6977882319179247,0.5459459459459459
3860,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.3938938938938939,0.3048189841438787,0.21371371371371373
5276,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.6626626626626626,0.6522219396470893,0.39035464035464024
559,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0.0,0.04898955419014855,0.3128638842924557
5360,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.18268268268268267,0.2684203070995524,0.6756756756756757
5128,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.6731731731731732,0.8192047469155902,0.8633233233233234
5122,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.48448448448448445,0.4894613300507474,0.3203203203203203
1110,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.7972972972972974,0.6396424435640122,0.2599265932599266
1930,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.13213213213213212,0.08665460592438282,0.14264264264264265
4945,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.4039039039039039,0.24646128226477937,0.0995995995995996
5326,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.34534534534534533,0.20448447027581165,0.09109109109109109
4651,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.34534534534534533,0.4751813562422763,0.7115687115687116
3150,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.36936936936936937,0.2627509574550073,0.22083447083447086
4461,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0.5025025025025025,0.6570863084528116,0.7942942942942943
4586,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1.0,1.0,1.0
2097,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.25375375375375375,0.36765074130495284,0.7912912912912913
3161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.3328328328328328,0.2204006148555613,0.02002002002002002
2922,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0.4934934934934935,0.6566335788237806,0.7772725997025062
6572,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.8883883883883884,0.9178399922532714,0.7637637637637638
3341,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.6921921921921922,0.6084420986083037,0.2718295218295218
263,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0.5225225225225225,0.5285551037763427,0.3203203203203203
4742,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1.0,0.5287942810066705,0.15815815815815815
6086,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0.8078078078078078,0.7869627360021146,0.4844844844844845
5579,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.9164164164164164,0.9313446541550487,0.7887887887887888
3209,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.0,0.1054319625748197,0.7877877877877878
5533,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0.4144144144144144,0.5996534747880281,0.8194594594594597
5831,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0.25375375375375375,0.36641567676050435,0.7637637637637638
4114,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.7097097097097097,0.4223937951297341,0.08358358358358359
338,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0.5705705705705706,0.7377207867403945,0.8078078078078078
1342,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.23473473473473472,0.13125332690550082,0.09109109109109109
2508,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0.8378378378378378,0.9544180350709395,0.9729729729729729
1427,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.6431431431431431,0.6999049375563822,0.5290290290290289
5272,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.1991991991991992,0.2911242515692454,0.7507507507507507
4694,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.31981981981981983,0.1902024161566146,0.07007007007007007
1381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.1011011011011011,0.12465724151117406,0.5055055055055055
3728,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0.8738738738738738,0.8939247478652033,0.7286902286902288
1889,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.3328328328328328,0.2563554030220697,0.24053851831629613
5057,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.25375375375375375,0.34764459682087356,0.5725725725725725
6177,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.16016016016016016,0.16251028546110513,0.35835835835835833
2211,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0.7012012012012012,0.85185793696432,0.914914914914915
6656,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.6826826826826826,0.4540523375074026,0.16955591955591956
154,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.1991991991991992,0.1177452682039838,0.05505505505505505
5889,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0.7872872872872873,0.6876639872535905,0.32932932932932935
1067,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0.4504504504504504,0.6194120045971897,0.7350052755458161
5860,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.1011011011011011,0.14016190103146625,0.4874874874874875
623,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.4039039039039039,0.24952146803291841,0.05505505505505505
1141,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.1991991991991992,0.10961823246467442,0.11711711711711711
3731,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.1011011011011011,0.13555649190393065,0.4824824824824825
4457,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.42592592592592593,0.5383129217051481,0.555055055055055
2405,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.23473473473473472,0.35990799852185984,0.7942942942942943
4938,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.36936936936936937,0.532291035430049,0.7367367367367368
6489,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.0,0.0,0.002071036553795165
4183,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.029995821696391266,0.24224224224224225
4489,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.8378378378378378,0.7249916978326657,0.35235235235235235
2797,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.13213213213213212,0.22215063243921462,0.8850496065685941
5134,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.34534534534534533,0.4635097971645706,0.6236236236236237
6724,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.8378378378378378,0.8028547139921548,0.4944944944944945
2823,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.597097097097097,0.36284161920834246,0.13913913913913914
6522,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.6351351351351351,0.526202704284896,0.24324324324324323
4753,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.16016016016016016,0.21031317031317032,0.6411411411411412
5358,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.3823823823823824,0.22298545576455314,0.013013013013013013
522,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.7492492492492493,0.8171791036540078,0.6995176995176996
1497,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.7097097097097097,0.7707712231494854,0.5990990990990991
2887,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0.04171244415146851,0.28778778778778774
3342,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0.6061061061061062,0.6474355192140343,0.42628675186814724
4931,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0.34534534534534533,0.5324607118329092,0.9029029029029029
6903,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0.5595595595595595,0.6417891748553071,0.46646646646646645
1751,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.3328328328328328,0.4548388682877782,0.7483762832600043
4733,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.3028028028028028,0.40663523247666006,0.6776776776776777
1084,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.7207207207207207,0.4180432376388831,0.04254254254254254
7038,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0.4504504504504504,0.595437621059604,0.6821821821821822
778,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0.7872872872872873,0.9105703900293077,0.9477721996805966
2243,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.8603603603603603,0.9370487190924975,0.8828828828828829
1779,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.1011011011011011,0.15017925841835372,0.7687687687687688
5940,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0.7597597597597597,0.8216585506339454,0.7062062062062061
1877,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1.0,0.9204228596827875,0.7266507013342459
632,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1.0,0.9302286573339851,0.7457457457457457
5470,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.9364364364364364,0.9250230202981518,0.7377377377377378
3374,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.1011011011011011,0.11278839336393295,0.3683683683683684
162,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.1011011011011011,0.12790109697326194,0.478978978978979
1126,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.21671671671671672,0.29886712850540154,0.5459459459459459
6769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.6826826826826826,0.3949647150821894,0.07007007007007007
3569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.36936936936936937,0.21441985342245853,0.08358358358358359
1512,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.3328328328328328,0.45981445543617167,0.6821821821821822
3221,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0.13213213213213212,0.10827916524119056,0.23373373373373374
2161,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.1011011011011011,0.1448005382431612,0.5715715715715716
6376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.8603603603603603,0.4683647889566508,0.02002002002002002
1004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.4144144144144144,0.2551669316375198,0.09109109109109109
3634,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1.0,0.9818160265528687,0.9864149864149864
5724,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.0,0.07592994454308323,0.5135135135135135
1115,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.597097097097097,0.6179220996453372,0.35235235235235235
986,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.3028028028028028,0.2980990879631176,0.2718295218295218
4099,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.1991991991991992,0.14514514514514515,0.23152099467888948
1684,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5595595595595595,0.5486542443064182,0.32682682682682684
2200,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.3938938938938939,0.4265986033483068,0.3931362869719034
3999,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.1011011011011011,0.1263991263991264,0.47707707707707686
4816,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0.7492492492492493,0.786127118796208,0.555055055055055
380,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0.6161161161161162,0.7196358954907455,0.7115687115687116
3324,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.08434026443505113,0.5675675675675675
3118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.6431431431431431,0.37444929453933395,0.03153153153153153
1293,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0.8738738738738738,0.9723553727708493,0.9781704781704781
4227,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0.9019019019019019,0.86956942457438,0.6366366366366366
4722,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0.7972972972972974,0.7868154296823053,0.4924924924924925
5687,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0.6351351351351351,0.7598093324432282,0.7609895609895609
1633,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.036661661661661654,0.2718295218295218
931,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.5405405405405406,0.6621398783942953,0.6356356356356356
5942,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0.25375375375375375,0.2632320794314564,0.3073073073073073
3635,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1.0,0.5632718564099557,0.18486486486486478
90,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.513013013013013,0.6537580010602535,0.6531531531531531
4127,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.7597597597597597,0.5101720077565488,0.1921921921921922
105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.18268268268268267,0.11088166818503897,0.1781781781781782
2700,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.5595595595595595,0.36794172259656743,0.17464523346876287
3392,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.7782782782782782,0.6381558432772794,0.2747747747747748
5682,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.0,0.030904833842410342,0.24755524755524755
1655,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.13213213213213212,0.12734383868404486,0.27677677677677676
4886,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.21671671671671672,0.1527733929968567,0.07657657657657657
339,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.8273273273273274,0.9331057533471954,0.9025692359025692
1185,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0.0,0.060956622754375564,0.41292201292201297
6313,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.1011011011011011,0.1634391967725301,0.8268268268268268
5403,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0.7402402402402403,0.8056419514752848,0.7115687115687116
6728,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1.0,0.9961536164395323,0.9920735550365181
1346,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.3328328328328328,0.47239019336328586,0.7197858235594085
5352,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0.473973973973974,0.6487462582968201,0.8468468468468469
2542,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0.5595595595595595,0.6456449527515518,0.5163182049974502
2911,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0,0.07787448465414568,0.5225225225225225
5051,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0.7597597597597597,0.887180875473232,0.9308308308308307
4002,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1.0,0.8828418097923848,0.6411411411411412
702,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.5025025025025025,0.6477195161205634,0.6846846846846847
6204,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.31981981981981983,0.22329336343350356,0.2057057057057057
3203,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1.0,0.9284345002046231,0.7227227227227228
1925,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0.7872872872872873,0.7851304720869938,0.5163182049974502
2650,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.34534534534534533,0.48233173181456185,0.6726726726726726
6744,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.8883883883883884,0.9564829927744586,0.8908908908908909
652,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.5595595595595595,0.3275343428534918,0.10710710710710711
6930,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.13213213213213212,0.17114809087482016,0.5571315996847913
4200,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0.8488488488488488,0.7626838090158553,0.4094094094094094
