,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure,TotalCharges,MonthlyCharges
56,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0.054078895827752875,0.08942236700971937,0.4218425802118295
57,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1.8425341428550515,1.269464144169692,-0.0455860340123196
58,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.13726286080576677,0.28463743989598356,0.5881561320893358
59,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1.0522864755639196,1.6963582059521667,1.312933084481837
60,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-0.8609447189304,-0.8648672545864533,-1.5301533181399547
61,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1.8425341428550515,2.162494386869155,0.8822685185674524
62,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.761142598140871,-0.22263929895730591,-1.2027782212863372
63,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,-0.02910506915026102,0.08976964240029028,0.47786398716004247
64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.5929822479210098,-0.35416406521286414,-1.6929655320831978
65,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1.426614317964982,1.450163105730092,0.5916574700235994
66,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1.468206300453989,1.5237623368384214,0.652930883873207
67,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,-0.5282088590183445,-0.3698840645593743,0.6039121527935207
68,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0.761142598140871,1.1927625862389288,1.2289009740595185
69,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1.8425341428550515,1.909075958523205,0.5864054631222042
70,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-0.9441286839084139,-0.7400333275225612,0.6039121527935207
71,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,-0.19547299910628882,0.0025109125961713164,0.7684750357038954
72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-0.27865696408430274,-0.7481827233546254,-1.6649548286090916
73,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-0.07069705163926797,-0.7219055521347594,-1.7104722217545143
74,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.5947746681848433,-0.42158179436903126,-1.4986412767315853
75,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.6363666506738501,-0.43558856845539157,-1.5336546560742181
76,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.6761662128990238,0.7728371839605773,-0.47625059992670427
77,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-1.1104966138644417,-0.9115873704645938,-0.6338108069685523
78,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,-0.6113928239963583,-0.5032841179240155,0.07345945575263248
79,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,-0.15388101661728187,0.013947848792306945,0.5881561320893358
80,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.761142598140871,0.21080669186060672,-0.45699324128825625
81,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1.1770624230309406,-0.02184466812920222,-1.1187461108640182
82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.8425341428550515,-0.209188165495859,-1.6737081734447496
83,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,-0.9857206663974208,-0.8987844843988794,-1.6649548286090916
84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1.1104966138644417,-0.9256172962436587,-1.6947162010503296
85,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1.509798282942996,0.639529737366755,-0.49725862753228406
86,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.7177581953880308,-0.1391311433713529,-1.5266519802056915
87,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0.054078895827752875,0.39824279599808254,1.1378661877686724
88,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,-0.11228903412827491,-0.09518923061777973,0.04369808331139421
89,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.9691025105859058,-0.25898745650372845,-1.351585083492527
90,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.6945767889743723,-0.6277476179046317,-0.2731729997394335
91,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0.26203880827278764,0.2910273070824883,0.38157719396780193
92,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.4699987207178224,-0.5112251485217371,-1.5354053250413497
93,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.17885484329477372,0.2780855108605456,0.4568559595544624
94,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-1.1104966138644417,-0.9115873704645938,-0.6338108069685523
95,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,-0.8193527364413931,-0.6693280580023229,-0.08935275819061074
96,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-1.0273126488864277,-0.9106381510636999,-1.7139735596887775
97,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0.38681475573980845,0.1524181228592834,-0.1191141306318485
98,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,-0.4450248940403305,-0.29232589399853637,0.41308923537617126
99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.6113928239963583,-0.8213652239942698,-1.6947162010503296
100,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1.8425341428550515,1.2912961903902502,-0.08760208922347919
101,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,-0.7361687714633791,-0.6136945404328621,0.19250494551758407
102,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0.4699987207178224,-0.10560749233490721,-0.8053763657474537
103,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1.0689046313754347,-0.9148517591359604,-1.6684561665433548
104,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.426614317964982,-0.27871269868815646,-1.5546626836797979
105,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.38681475573980845,0.257804628051204,0.14698755237216138
106,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.40343291155132355,-0.47506220451695236,-0.3642077860302791
107,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.2602463880089545,-0.27542515832408515,-1.5301533181399547
108,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1.3850223354759752,1.612248106355891,0.7404643322297892
109,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1.8425341428550515,1.873723323763086,0.5899068010564679
110,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1.0938784580529266,1.4368277307321689,0.9347885875814018
111,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,-0.40343291155132355,-0.3300168497218331,0.1784995937805312
112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.902536701419407,-0.7337823704922848,0.08746480748968534
113,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-0.5698008415073513,-0.41725242783324723,0.2940437456112197
114,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,-1.1104966138644417,-0.8960988880451309,0.5373867320425185
115,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.426614317964982,0.6803230199124852,-0.41672785504422843
116,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,-1.1104966138644417,-0.9114947636937749,-0.6268081311000259
117,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1.8425341428550515,0.7233851683432788,-0.660070841475527
118,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,-0.6945767889743723,-0.6159171029325159,-0.25041430316672214
119,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1.8009421603660447,0.6180218148440629,-0.7598589726020308
120,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,-0.7777607539523861,-0.5729012578871319,0.6039121527935207
121,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1.3018383704979613,1.859623942905907,1.1203594980973561
122,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-0.8193527364413931,-0.8555834258118574,-1.6842121872475395
123,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.7195506156518641,1.0957106904207106,1.0153193600694574
124,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-1.0689046313754347,-0.8931586230716305,-0.8071270347145854
125,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.09567087831675983,-0.26704424556497364,-0.6355614759356841
126,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.5947746681848433,0.8821363252195971,0.924284573778612
127,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,-1.1104966138644417,-0.925686751321773,-1.6999682079517244
128,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1.6761662128990238,2.7649477344315803,1.7698576849031964
129,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,-0.07069705163926797,-0.21553172929695444,-0.4202291929784918
130,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,-0.8609447189304,-0.6933132116444206,0.052451428147052434
131,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.15388101661728187,-0.2951735522012178,-0.4097251791757018
132,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0.012486913338745928,-0.4838829994374537,-1.1257487867325449
133,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1.6345742304100168,1.2284161930042097,0.04019674537713112
134,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,-0.15388101661728187,-0.3753015606522805,-0.5445266896448385
135,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-0.8609447189304,-0.8726462233352418,-1.6597028217076966
136,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-0.6529848064853653,-0.6512928893853398,-0.5882934138231296
137,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1.8425341428550515,1.2912961903902502,-0.08760208922347919
138,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1.0106944930749127,1.605950845940205,1.3391931189888118
139,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.9441286839084139,-0.7863598646247215,0.0664567798841058
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.6945767889743723,-0.8275467259464321,-1.6684561665433548
141,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,-0.6945767889743723,-0.548221553463892,0.07521012471976403
142,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,-0.6113928239963583,-0.8204854596714901,-1.6912148631160662
143,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1.8425341428550515,1.9868656460110903,0.6301721873004954
144,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1.8425341428550515,2.796804463593286,1.4844986432607385
145,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,-0.5698008415073513,-0.5772769278083253,-0.45699324128825625
146,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,-0.23706498159529577,-0.45714279436349303,-0.6513174966398688
147,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1.0938784580529266,0.6918757145721445,-0.09635543405913742
148,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0.7195506156518641,0.7325069352689416,0.3745745180992753
149,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,-0.6945767889743723,-0.5507219362760026,0.0857141385225538
150,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1.1770624230309406,0.6662004873626013,-0.2889290204436184
151,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0.9275105280968988,1.4882939436147784,1.2726676982378096
152,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,-0.11228903412827491,-0.27574928202195126,-0.48500394476236247
153,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0.4699987207178224,-0.05245120588485224,-0.6093014414287095
154,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1.426614317964982,2.2660982117228117,1.3847105121342345
155,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1.0106944930749127,0.677961547256603,0.02444072467294621
156,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,-0.6529848064853653,-0.691924110082137,-0.8071270347145854
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-0.6113928239963583,-0.8104144733449336,-1.682461518280408
158,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.8425341428550515,-0.239123304163072,-1.6649548286090916
159,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.02910506915026102,-0.6652996634717001,-1.6614534906748282
160,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.509798282942996,-0.31580171040113025,-1.6894641941489346
161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1.0689046313754347,-0.9191116705936303,-1.6807108493132765
162,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1.8425341428550515,2.2702655164096623,0.924284573778612
163,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.8425341428550515,-0.0969256075706343,-1.4933892698301903
164,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1.468206300453989,2.120034182448684,1.2866730499748624
165,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.9857206663974208,-0.8992243665602692,-1.6859628562146713
166,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.4284067382288154,0.08080993732356047,-0.28192634457509175
167,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1.0938784580529266,1.3200274410368174,0.7474670080983159
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-0.4450248940403305,-0.7561932090304613,-1.6439468010035116
169,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.802734580629878,0.9670798857532431,0.6039121527935207
170,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1.8425341428550515,2.7012111244154644,1.466991953589422
171,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0.5115907032068293,1.134628685857358,1.4722439604908166
172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-0.9857206663974208,-0.8981825403885564,-1.717474897623041
173,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0.6779586331628571,0.1952024509776203,-0.4920066206308892
174,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1.509798282942996,1.9227586089116993,1.0888474566889867
175,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1.8425341428550515,2.914368759147893,1.6613162089410345
176,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-1.1104966138644417,-0.9232789752804813,-1.5178986353700332
