,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure,TotalCharges,MonthlyCharges
112,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.38388388388388384,0.4585889336980239,0.6456456456456456
113,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.7832832832832832,0.46936725894860276,0.031031031031031032
114,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0.5360360360360361,0.6355385478299933,0.6506506506506506
115,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0.8388388388388388,0.9261715355003236,0.9572495108495216
116,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.8973973973973974,0.948736096666778,0.8898898898898899
117,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.14314314314314314,0.1920252539916578,0.7532093099416758
118,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0.8178178178178178,0.8495780507717708,0.677039549983588
119,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1.0,0.935018175024213,0.707293561308145
120,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1.0,0.943146870968569,0.7287287287287287
121,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.9564564564564565,0.9393380773279203,0.7207207207207207
122,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.14314314314314314,0.148586613490622,0.3203203203203203
123,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.14314314314314314,0.16342599063167193,0.4174174174174174
124,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.2887887887887888,0.35245468054002044,0.4934934934934935
125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.7507507507507507,0.4473692239011328,0.052552552552552555
126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.4574574574574575,0.26170531371027045,0.062062062062062065
127,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.4169169169169169,0.5117400978859045,0.6506506506506506
128,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0.18518518518518517,0.1441534407580015,0.1833992424707325
129,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.14314314314314314,0.18436598268682794,0.5215215215215215
130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.8973973973973974,0.522054689505795,0.014014014014014014
131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.502002002002002,0.3056377567258344,0.06806806806806806
132,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1.0,0.9869132738291793,0.9902998357221031
133,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.0,0.09691888276448599,0.45855848312568104
134,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.6751751751751751,0.6582113026250319,0.30689585065614977
135,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.38388388388388384,0.35173781744608784,0.22335762504846532
136,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.2702702702702703,0.1850192707551381,0.18135436761264578
137,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.6396396396396397,0.594426681617747,0.28128128128128127
138,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.4814814814814815,0.4771648447691595,0.34307321908618504
139,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.14314314314314314,0.1617811991274589,0.41437339879291446
140,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0.8088088088088088,0.8179478384720585,0.5025966824777776
141,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0.6916916916916918,0.760304561930962,0.6834494395635237
142,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.1093130021367171,0.5165165165165165
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.7177177177177176,0.4274097288042986,0.023023023023023025
144,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0.9079079079079079,0.979232538981085,0.9837307352724749
145,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0.9304304304304305,0.8926077052306809,0.5965257684954576
146,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0.8458458458458458,0.818434311810617,0.43293293293293295
147,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0.7102102102102101,0.7954394138455397,0.7443659870913746
148,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.041791664845473205,0.22335762504846532
149,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.6206206206206206,0.7007834798889518,0.5945945945945946
150,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0.3288288288288288,0.31416922350526505,0.2652652652652653
151,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1.0,0.6069550890844624,0.14289948149196047
152,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.5930930930930931,0.691906377128768,0.6137143355734648
153,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.8178178178178178,0.557038210156738,0.14864864864864863
154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.24874874874874875,0.1461449405817392,0.13808525828923357
155,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.6396396396396397,0.41976852259997416,0.13556633556633552
156,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.8318318318318318,0.6771854917012795,0.22622622622622623
157,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.0,0.03591843025611919,0.19869983785440942
158,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.18518518518518517,0.16311582039918834,0.22772772772772767
159,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.2887887887887888,0.1948154561556116,0.05755755755755756
160,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.8703703703703703,0.945821058258076,0.9138257381068882
161,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0.0,0.0725961560257468,0.3580949397892017
162,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.14314314314314314,0.20802182311814515,0.8248451859015455
163,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0.8008008008008007,0.8355372474311726,0.6834494395635237
164,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1.0,0.9972021625201037,0.9941227208516928
165,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.4169169169169169,0.5255346028182561,0.6970590666554294
166,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0.5580580580580581,0.6866415047855805,0.8528528528528528
167,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0.6396396396396397,0.6844197272616017,0.46346346346346345
168,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0,0.09891831585509822,0.47047047047047047
169,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0.8178178178178178,0.9063271236608215,0.9419419419419419
170,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1.0,0.9035869318514738,0.6006006006006006
171,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.5830830830830831,0.6857603336752837,0.6536536536536537
172,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.4019019019019019,0.27286717810749556,0.15915915915915915
173,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1.0,0.9418139137274413,0.7022719671298929
174,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0.8388388388388388,0.8169661524742537,0.46346346346346345
175,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.4314314314314314,0.534201679630375,0.6396396396396397
176,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.9194194194194194,0.965248115564384,0.8975451403659571
177,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.6396396396396397,0.37988050391404504,0.08008008008008008
178,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.18518518518518517,0.214694344813529,0.5055453613124344
179,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0.8878878878878879,0.7977572623311969,0.3554751329593461
180,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0.9079079079079079,0.8816809880144721,0.5695695695695696
181,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0.7742742742742743,0.837626509929345,0.7347347347347347
182,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0.8783783783783784,0.9652888526840474,0.9676574794436381
