,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure,TotalCharges,MonthlyCharges
81,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.11267605633802817,0.08156143108070628,0.5718562874251496
82,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.04225352112676056,0.020390357770176573,0.3567864271457086
83,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0.6901408450704226,0.602529583063696,0.8567864271457086
84,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.6619718309859155,0.13341268373855966,0.04990019960079842
85,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.07042253521126761,0.010937644448553203,0.01147704590818363
86,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0.8169014084507042,0.3442035684570583,0.31636726546906185
87,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0.323943661971831,0.2532298696496255,0.7055888223552895
88,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.014084507042253521,0.015507996671905335,0.5134730538922156
89,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.26760563380281693,0.04484838679855782,0.01147704590818363
90,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.07042253521126761,0.009186927983729314,0.016467065868263464
91,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.014084507042253521,0.014768420079504482,0.5114770459081837
92,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.295774647887324,0.17970555606915042,0.563373253493014
93,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.09859154929577466,0.0876456041416289,0.7549900199600799
94,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.22535211267605634,0.17571877600073957,0.7070858283433135
95,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0029940119760479
96,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0017044929277988349,0.15019960079840322
97,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.8873239436619719,0.39070444670426174,0.35229540918163676
98,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.02816901408450704,0.035950355921235085,0.8223552894211577
99,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.19718309859154928,0.13848571692705927,0.6152694610778444
100,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.8873239436619719,0.5156408893408524,0.5154690618762476
101,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.5352112676056339,0.08911320144217434,0.018962075848303367
102,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.5915492957746479,0.1717782194693538,0.15419161676646703
103,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.04225352112676056,0.03280715540353148,0.621756487025948
104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.23943661971830985,0.03611213830082278,0.006986027944111767
105,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.7605633802816901,0.5424967643524082,0.6681636726546907
106,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.7042253521126761,0.46220070259776275,0.6047904191616766
107,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0.003027641675140981,0.26447105788423153
108,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0.5492957746478874,0.288053526855875,0.4341317365269461
109,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0.19718309859154928,0.1757592215956365,0.847305389221557
110,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0.47887323943661975,0.27998174170287504,0.5034930139720559
111,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.18309859154929578,0.13399625589350098,0.7125748502994012
112,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.15492957746478872,0.10874664879356567,0.6591816367265468
113,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.7183098591549296,0.1148134880281039,0.010479041916167664
114,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0.323943661971831,0.22784159193861514,0.6611776447105788
115,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0.8169014084507042,0.7087743829157808,0.8827345309381238
116,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.9154929577464789,0.7709970416936304,0.8208582834331337
117,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.014084507042253521,0.01729338078949801,0.7245508982035929
118,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0.7746478873239437,0.5517876952944439,0.6716566866267464
119,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1.0,0.7330475177960618,0.6986027944111777
120,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1.0,0.7562228436719978,0.7115768463073853
121,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.9859154929577465,0.7414717574188777,0.7075848303393213
122,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.014084507042253521,0.009862947212720716,0.3622754491017964
123,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.014084507042253521,0.013445271332162334,0.5104790419161678
124,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.08450704225352114,0.0607492835351761,0.5598802395209581
125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.6619718309859155,0.10367361560506609,0.012974051896207595
126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.22535211267605634,0.033714292317648144,0.013972055888223534
127,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.18309859154929578,0.13694300637884813,0.6611776447105788
128,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0.02816901408450704,0.009013589719885364,0.11177644710578843
129,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.014084507042253521,0.016397799759637604,0.5713572854291418
130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.9154929577464789,0.14120712766940927,0.007984031936127761
131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.28169014084507044,0.046090644356106124,0.01447105788423153
132,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1.0,0.9044732827955995,0.9505988023952097
133,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.0,0.006066839234538227,0.5269461077844311
134,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.5352112676056339,0.25213206064528054,0.35229540918163676
135,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.15492957746478872,0.06033327170195063,0.2519960079840319
136,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.07042253521126761,0.016478690949431447,0.1087824351297405
137,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.47887323943661975,0.18911204585374872,0.31536926147704586
138,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.25352112676056343,0.11860959600628639,0.39570858283433136
139,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.014084507042253521,0.01303503744106499,0.5094810379241517
140,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0.7605633802816901,0.48477512249237303,0.563373253493014
141,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0.5633802816901409,0.3836784690764537,0.6751497005988025
142,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.006552186373301284,0.5688622754491017
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.6056338028169015,0.09437112877877414,0.009481037924151697
144,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0.9295774647887325,0.8680722473883702,0.9246506986027945
145,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0.9577464788732395,0.6383123786632153,0.6197604790419162
146,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0.8309859154929577,0.4860231579920495,0.5149700598802396
147,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0.5915492957746479,0.44645581029860404,0.719560878243513
148,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0028831931219376896,0.2519960079840319
149,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.4507042253521127,0.3041797633354904,0.6192614770459082
150,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0.11267605633802817,0.04892183599889063,0.3013972055888223
151,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1.0,0.20013058149209578,0.059880239520958084
152,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.4084507042253521,0.2948310529721734,0.6337325349301397
153,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.7746478873239437,0.16240061939539613,0.062375249500998015
154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.056338028169014086,0.009400711842470185,0.05738522954091815
155,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.47887323943661975,0.0917132753998336,0.05588822355289419
156,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.8028169014084507,0.27667098086345565,0.25499001996007986
157,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0018662753073865209,0.16417165668662675
158,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.02816901408450704,0.013364380142368492,0.25698602794411174
159,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.08450704225352114,0.01783072940741425,0.013473053892215536
160,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.8732394366197184,0.7608567532587593,0.8468063872255489
161,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0.0,0.004772580197836737,0.41516966067864275
162,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.014084507042253521,0.02066769899232689,0.7714570858283432
163,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0.7464788732394366,0.5206156975131737,0.6751497005988025
164,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1.0,0.9627033835629103,0.9640718562874253
165,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.18309859154929578,0.14326407506702413,0.6856287425149701
166,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0.35211267605633806,0.290994499399094,0.7994011976047906
167,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0.47887323943661975,0.2861583618378478,0.5344311377245508
168,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0,0.006315290746047888,0.5484031936127745
169,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0.7746478873239437,0.6674216511047425,0.8662674650698603
170,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1.0,0.6596792086530461,0.621756487025948
171,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.3943661971830986,0.2885908754737912,0.6621756487025949
172,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.16901408450704225,0.036169917722104095,0.06586826347305386
173,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1.0,0.7513578164001109,0.6936127744510978
174,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0.8169014084507042,0.48257372654155495,0.5344311377245508
175,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.19718309859154928,0.14835444208190812,0.656686626746507
176,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.943661971830986,0.8195317555699362,0.8263473053892216
177,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.47887323943661975,0.07354742534898769,0.015469061876247525
178,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.02816901408450704,0.022869094943145048,0.564870259481038
179,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0.9014084507042254,0.45093949339003414,0.41317365269461076
180,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0.9295774647887325,0.6095208930387352,0.6102794411177646
181,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0.7042253521126761,0.5241749098641029,0.7145708582834331
