,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure,TotalCharges,MonthlyCharges
12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,2.8889710640658123e-05,0.005489021956087831
13,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.46478873239436624,0.07130558380327262,0.022455089820359292
14,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1.0,0.5153924378293427,0.46606786427145713
15,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0.9295774647887325,0.37455509845613383,0.3193612774451097
16,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0.7887323943661972,0.6447201164833133,0.7884231536926147
17,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.7464788732394366,0.4452482203938245,0.5129740518962076
18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.0,0.00018489414810021233,0.018962075848303367
19,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.02816901408450704,0.008730470555606915,0.11227544910179643
20,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0.09859154929577466,0.06303734861791624,0.49900199600798395
21,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.056338028169014086,0.00776555422020893,0.0089820359281437
22,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0.9014084507042254,0.7720717389294629,0.8537924151696608
23,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.6338028169014085,0.4334438846260515,0.6132734530938124
24,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.295774647887324,0.1426342793750578,0.3647704590818363
25,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0.25352112676056343,0.19107654617731348,0.7010978043912175
26,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.9577464788732395,0.43376744938522693,0.36327345309381237
27,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.36619718309859156,0.2050476102431358,0.5039920159680638
28,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.5070422535211268,0.07683507441989461,0.007984031936127761
29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,8.0891189793843e-05,0.009980039920159695
30,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0.09859154929577466,0.03604858093741333,0.19910179640718562
31,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0.619718309859155,0.4061604418970139,0.6232534930139721
32,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0.8169014084507042,0.3451684847924563,0.3308383233532934
33,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0028831931219376896,0.2519960079840319
34,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0.943661971830986,0.4363097439216048,0.3547904191616767
35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.0,0.00012133678469076386,0.013473053892215536
36,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1.0,0.7648897568641951,0.7245508982035929
37,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0.6901408450704226,0.593354210964223,0.843313373253493
38,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0.9859154929577465,0.7587998058611445,0.7330339321357286
39,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.8028169014084507,0.33046362207636126,0.3168662674650698
40,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.8732394366197184,0.14525746510122953,0.01147704590818363
41,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0.6338028169014085,0.22984653785707682,0.2534930139720559
42,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0.6338028169014085,0.3740061939539613,0.5044910179640718
43,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0.04225352112676056,0.04395858371082555,0.8213572854291418
44,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0.056338028169014086,0.04803203291115836,0.7165668662674649
45,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.8169014084507042,0.14643038735324027,0.02045908183632736
46,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1.0,0.6979869649625589,0.6771457085828343
47,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.7183098591549296,0.5101287325506147,0.6711576846307385
48,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0.971830985915493,0.7684894148100213,0.7884231536926147
49,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0.3802816901408451,0.3012965702135527,0.7230538922155689
50,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0.676056338028169,0.5957636128316539,0.8792415169660679
51,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.02816901408450704,0.0275896736618286,0.5743512974051896
52,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0.35211267605633806,0.2058334103725617,0.5084830339321358
53,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0.8591549295774649,0.30038943329943607,0.250998003992016
54,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.3802816901408451,0.06288712212258481,0.019461077844311364
55,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.09859154929577466,0.040497596376074696,0.25848303393213573
56,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0.3943661971830986,0.25341476379772576,0.6142714570858283
57,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1.0,0.5479164740685958,0.4810379241516966
58,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.4225352112676057,0.3021343718221318,0.6616766467065867
59,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0.7323943661971831,0.6544559489692151,0.8682634730538923
60,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.08450704225352114,0.015253767218267539,0.05788423153692615
61,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1.0,0.7707890357770176,0.7455089820359282
62,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.6338028169014085,0.17553388185263935,0.15119760479041916
63,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0.36619718309859156,0.2535014329296478,0.6302395209580838
64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.9154929577464789,0.14270939262272347,0.01147704590818363
65,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0.8591549295774649,0.5930133123786633,0.6626746506986028
66,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.8732394366197184,0.6113813904039938,0.6801397205588822
67,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.19718309859154928,0.1387861699177221,0.6661676646706587
68,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0.6338028169014085,0.5287741517980955,0.8443113772455091
69,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1.0,0.7075436812424887,0.6611776447105788
70,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.056338028169014086,0.04640843117315337,0.6661676646706587
71,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.3098591549295775,0.2317243690487196,0.7130738522954092
72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.28169014084507044,0.04437459554405103,0.019461077844311364
73,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.35211267605633806,0.05093255985948045,0.0064870259481037695
74,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.5774647887323944,0.12588402514560415,0.06686626746506985
75,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.5915492957746479,0.12238837015808449,0.056886227544910184
76,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.943661971830986,0.4239738374780438,0.3582834331337325
77,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0035938800036978825,0.313373253493014
78,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.16901408450704225,0.10549366737542756,0.5149700598802396
79,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.323943661971831,0.23457867246001665,0.6616766467065867
80,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.6338028169014085,0.28370851437551997,0.3637724550898203
81,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.7746478873239437,0.2256459739299251,0.17514970059880242
82,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.0,0.17889086622908387,0.01696606786427146
83,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.04225352112676056,0.006789082000554681,0.019461077844311364
84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,9.244707405010573e-05,0.010978043912175633
85,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.8873239436619719,0.39070444670426174,0.35229540918163676
86,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.9577464788732395,0.19637491910881022,0.05888223552894209
87,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0.3943661971830986,0.33048673384487376,0.8183632734530939
88,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.33802816901408456,0.20734145326800404,0.5064870259481038
89,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.7042253521126761,0.16646251271147267,0.1087824351297405
90,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.14084507042253522,0.07443145049459185,0.41616766467065863
91,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0.46478873239436624,0.3037290838494961,0.6027944111776447
92,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.5352112676056339,0.10351183322547841,0.05638722554890219
93,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.4366197183098592,0.3004992141998705,0.624251497005988
94,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0035938800036978825,0.313373253493014
95,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.09859154929577466,0.06405426643246741,0.46856287425149695
96,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.02816901408450704,0.00383077563095128,0.005489021956087831
97,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0.5070422535211268,0.269136544328372,0.4600798403193613
98,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0.22535211267605634,0.1581422760469631,0.6117764471057883
99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.16901408450704225,0.0261105204770269,0.010978043912175633
100,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1.0,0.5533650734954239,0.469061876247505
101,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.1267605633802817,0.07793866136636775,0.5489021956087825
102,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0.5352112676056339,0.2047413793103448,0.26447105788423153
103,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.014084507042253521,0.0027791901636313207,0.018463073852295397
104,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.8591549295774649,0.16153970601830453,0.050898203592814356
105,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.5070422535211268,0.2954377368956272,0.5359281437125749
106,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.23943661971830985,0.11253697882962004,0.39021956087824344
107,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.8028169014084507,0.1623601738004992,0.05788423153692615
108,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.8450704225352113,0.6334646852177129,0.7050898203592815
109,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1.0,0.6987207636128316,0.6621756487025949
110,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.7464788732394366,0.5896852177128594,0.7604790419161676
111,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.23943661971830985,0.1487357862623648,0.5449101796407185
112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.07042253521126761,0.047968475547748905,0.5189620758483033
113,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.18309859154929578,0.12696450032356477,0.5778443113772456
114,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0.0,0.007459323287417953,0.6472055888223553
115,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.8591549295774649,0.4008851807340297,0.37524950099800397
116,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0.003616991772210409,0.31536926147704586
117,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1.0,0.41163215309235457,0.30588822355289425
118,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0.14084507042253522,0.07738397892206711,0.42265469061876243
119,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.9859154929577465,0.3853367384672275,0.2774451097804391
120,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0.11267605633802817,0.0881193953961357,0.6661676646706587
121,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0.8169014084507042,0.6952019968567995,0.813373253493014
122,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.09859154929577466,0.01757072201164833,0.013972055888223534
123,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.619718309859155,0.5045530183969678,0.7834331337325349
124,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.014084507042253521,0.008193121937690671,0.26397205588822353
125,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.4084507042253521,0.16445178885088288,0.312874251497006
126,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.5774647887323944,0.4512515022649533,0.7574850299401197
127,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.0,7.51132476657112e-05,0.009481037924151697
128,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0.943661971830986,0.9211426458352593,0.9985029940119761
129,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.35211267605633806,0.1773077100859758,0.374251497005988
130,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.08450704225352114,0.05806831838772303,0.5089820359281436
131,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.323943661971831,0.15743158916520292,0.37724550898203596
132,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0.3802816901408451,0.11033558287880188,0.17315369261477043
133,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.9295774647887325,0.5376721826754183,0.5054890219560879
134,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0.323943661971831,0.13743413145973932,0.3388223552894211
135,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.08450704225352114,0.01331237866321531,0.0209580838323353
136,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.15492957746478872,0.06855528335028196,0.3263473053892216
137,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1.0,0.5533650734954239,0.469061876247505
138,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0.7183098591549296,0.6318930849588611,0.875748502994012
139,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.056338028169014086,0.034846768974761945,0.5129740518962076
140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.14084507042253522,0.02456780992881575,0.018463073852295397
141,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.14084507042253522,0.09427868170472405,0.5154690618762476
142,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.16901408450704225,0.0263300822778959,0.0119760479041916
143,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1.0,0.7269575667930109,0.6736526946107784
144,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1.0,0.9290930942035684,0.9171656686626748
145,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0.18309859154929578,0.08702736433391883,0.3637724550898203
146,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0.295774647887324,0.11700910603679393,0.3083832335329342
147,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0.7464788732394366,0.4037683738559674,0.4665668662674651
148,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0.619718309859155,0.41390866229083845,0.6007984031936127
149,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0.14084507042253522,0.09365466395488581,0.5184630738522955
150,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.7746478873239437,0.3973606360358694,0.4116766467065868
151,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0.6901408450704226,0.602529583063696,0.8567864271457086
152,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0.33802816901408456,0.16227928261070537,0.3557884231536927
153,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0.5352112676056339,0.2180075344365351,0.3203592814371257
154,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0.8591549295774649,0.7966453268004067,0.8887225548902196
155,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0.7183098591549296,0.4002958306369603,0.5009980039920159
156,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.15492957746478872,0.058414994915410925,0.26397205588822353
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.16901408450704225,0.028843487103633166,0.01447105788423153
158,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.0,0.17141998705740963,0.019461077844311364
159,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.36619718309859156,0.06505962836276231,0.02045908183632736
160,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.8873239436619719,0.15228344272903763,0.012475049900199597
161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.014084507042253521,0.0017160488120550985,0.014970059880239528
162,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1.0,0.7976853563834704,0.7574850299401197
163,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.0,0.20690810760839418,0.06836327345309379
164,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0.8732394366197184,0.7601922899140242,0.8607784431137724
165,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.04225352112676056,0.006679301100120182,0.013473053892215536
166,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.5211267605633804,0.25126536932606075,0.4136726546906188
167,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.7464788732394366,0.5605354996764352,0.7070858283433135
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.22535211267605634,0.04237542756771748,0.025449101796407192
169,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.647887323943662,0.4724507719330683,0.6661676646706587
170,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1.0,0.9052359711565128,0.9121756487025949
171,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0.5492957746478874,0.514265739114357,0.9136726546906189
172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.04225352112676056,0.006939308495886105,0.004491017964071864
173,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0.6056338028169015,0.27981418138115927,0.3537924151696607
174,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0.8873239436619719,0.7109584450402144,0.8043912175648704
175,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1.0,0.9584334843302209,0.967564870259481
176,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.0,0.0006760192289914022,0.06137724550898202
177,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0018662753073865209,0.16417165668662675
178,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1.0,0.8358197744291392,0.8118762475049901
179,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0.47887323943661975,0.3631263289266894,0.7115768463073853
180,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.9577464788732395,0.6736791624295091,0.6576846307385229
181,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.8309859154929577,0.3338148285106776,0.3083832335329342
